filename,label,path
rkmdpgiyzy_201.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/201.png
rkmdpgiyzy_229.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/229.png
rkmdpgiyzy_62.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/62.png
rkmdpgiyzy_188.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/188.png
rkmdpgiyzy_76.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/76.png
rkmdpgiyzy_163.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/163.png
rkmdpgiyzy_177.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/177.png
rkmdpgiyzy_89.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/89.png
rkmdpgiyzy_149.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/149.png
rkmdpgiyzy_161.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/161.png
rkmdpgiyzy_175.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/175.png
rkmdpgiyzy_60.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/60.png
rkmdpgiyzy_74.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/74.png
rkmdpgiyzy_48.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/48.png
rkmdpgiyzy_217.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/217.png
rkmdpgiyzy_203.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/203.png
rkmdpgiyzy_202.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/202.png
rkmdpgiyzy_216.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/216.png
rkmdpgiyzy_49.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/49.png
rkmdpgiyzy_75.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/75.png
rkmdpgiyzy_61.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/61.png
rkmdpgiyzy_174.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/174.png
rkmdpgiyzy_160.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/160.png
rkmdpgiyzy_148.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/148.png
rkmdpgiyzy_164.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/164.png
rkmdpgiyzy_170.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/170.png
rkmdpgiyzy_158.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/158.png
rkmdpgiyzy_59.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/59.png
rkmdpgiyzy_65.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/65.png
rkmdpgiyzy_71.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/71.png
rkmdpgiyzy_212.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/212.png
rkmdpgiyzy_206.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/206.png
rkmdpgiyzy_207.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/207.png
rkmdpgiyzy_213.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/213.png
rkmdpgiyzy_70.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/70.png
rkmdpgiyzy_64.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/64.png
rkmdpgiyzy_58.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/58.png
rkmdpgiyzy_159.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/159.png
rkmdpgiyzy_171.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/171.png
rkmdpgiyzy_165.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/165.png
rkmdpgiyzy_173.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/173.png
rkmdpgiyzy_167.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/167.png
rkmdpgiyzy_99.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/99.png
rkmdpgiyzy_8.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/8.png
rkmdpgiyzy_72.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/72.png
rkmdpgiyzy_198.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/198.png
rkmdpgiyzy_66.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/66.png
rkmdpgiyzy_205.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/205.png
rkmdpgiyzy_211.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/211.png
rkmdpgiyzy_239.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/239.png
rkmdpgiyzy_238.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/238.png
rkmdpgiyzy_210.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/210.png
rkmdpgiyzy_204.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/204.png
rkmdpgiyzy_199.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/199.png
rkmdpgiyzy_67.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/67.png
rkmdpgiyzy_73.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/73.png
rkmdpgiyzy_9.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/9.png
rkmdpgiyzy_166.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/166.png
rkmdpgiyzy_98.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/98.png
rkmdpgiyzy_172.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/172.png
rkmdpgiyzy_129.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/129.png
rkmdpgiyzy_115.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/115.png
rkmdpgiyzy_101.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/101.png
rkmdpgiyzy_14.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/14.png
rkmdpgiyzy_28.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/28.png
rkmdpgiyzy_263.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/263.png
rkmdpgiyzy_277.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/277.png
rkmdpgiyzy_288.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/288.png
rkmdpgiyzy_289.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/289.png
rkmdpgiyzy_276.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/276.png
rkmdpgiyzy_262.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/262.png
rkmdpgiyzy_29.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/29.png
rkmdpgiyzy_15.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/15.png
rkmdpgiyzy_100.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/100.png
rkmdpgiyzy_114.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/114.png
rkmdpgiyzy_128.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/128.png
rkmdpgiyzy_300.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/300.png
rkmdpgiyzy_102.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/102.png
rkmdpgiyzy_116.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/116.png
rkmdpgiyzy_17.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/17.png
rkmdpgiyzy_248.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/248.png
rkmdpgiyzy_274.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/274.png
rkmdpgiyzy_260.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/260.png
rkmdpgiyzy_261.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/261.png
rkmdpgiyzy_275.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/275.png
rkmdpgiyzy_249.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/249.png
rkmdpgiyzy_16.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/16.png
rkmdpgiyzy_117.png,FAKE,/Users/sushilkamble/Downloads/Deepfake/archive/rkmdpgiyzy/117.png
